Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
127,FRS/GMRS7,462.712500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
128,FRS8,467.562500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
129,FRS9,467.587500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
130,FRS10,467.612500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
131,FRS11,467.637500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
132,FRS12,467.662500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
133,FRS13,467.687500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
134,FRS14,467.712500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
135,FRS/GMRS15,462.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
136,FRS/GMRS16,462.575000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
137,FRS/GMRS17,462.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
138,FRS/GMRS18,462.625000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
139,FRS/GMRS19,462.650000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
140,FRS/GMRS20,462.675000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
141,FRS/GMRS21,462.700000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
142,FRS/GMRS22,462.725000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
143,15 GMRS RP,467.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
144,16 GMRS RP,467.575000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
145,17 GMRS RP,467.600000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
146,18 GMRS RP,467.625000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
147,19 GMRS RP,467.650000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
148,20 GMRS RP,467.675000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
149,21 GMRS RP,467.700000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
150,22 GMRS RP,467.725000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
151,Wx-01,162.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,S,10W,,,,,
152,Wx-02,162.400000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,S,10W,,,,,
153,Wx-03,162.475000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,S,10W,,,,,
154,Wx-04,162.425000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,S,10W,,,,,
155,Wx-05,162.450000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,S,10W,,,,,
156,Wx-06,162.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,S,10W,,,,,
157,Wx-07,162.525000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,S,10W,,,,,
158,Wx-08,161.650000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,S,10W,,,,,
159,Wx-09,161.775000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,S,10W,,,,,
160,Wx-10,163.275000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,S,10W,,,,,
161,Marine Emergency VHF Frequencies,467.575000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
162,Carnival Cruise Valor Bridge Ch1,457.562500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
163,Carnival Cruise Valor Engineering Ch2,457.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
164,Carnival Cruise Valor Fire Ch3,457.537500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
165,Carnival Cruise Valor Medical Ch4,457.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
